lad2,month,collisions,ksi,share_dark,share_wet,ksi_rate
431,2019-08,15,5,0.26666666666666666,0.26666666666666666,0.3333333333333333
431,2019-09,16,5,0.0625,0.3125,0.3125
431,2019-10,20,3,0.25,0.4,0.15
431,2019-11,17,5,0.7058823529411765,0.8235294117647058,0.29411764705882354
431,2019-12,22,2,0.5454545454545454,0.4090909090909091,0.09090909090909091
431,2020-01,16,4,0.5625,0.6875,0.25
431,2020-02,11,4,0.36363636363636365,0.45454545454545453,0.36363636363636365
431,2020-03,9,2,0.6666666666666666,0.5555555555555556,0.2222222222222222
431,2020-04,6,6,0.3333333333333333,0.0,1.0
431,2020-05,5,0,0.0,0.0,0.0
431,2020-06,9,0,0.1111111111111111,0.1111111111111111,0.0
431,2020-07,12,3,0.4166666666666667,0.16666666666666666,0.25
431,2020-08,9,5,0.2222222222222222,0.0,0.5555555555555556
431,2020-09,15,4,0.0,0.13333333333333333,0.26666666666666666
431,2020-10,19,4,0.47368421052631576,0.5263157894736842,0.21052631578947367
431,2020-11,14,1,0.5714285714285714,0.5,0.07142857142857142
431,2020-12,17,4,0.29411764705882354,0.5294117647058824,0.23529411764705882
432,2019-01,19,6,0.47368421052631576,0.631578947368421,0.3157894736842105
432,2019-02,17,4,0.35294117647058826,0.23529411764705882,0.23529411764705882
432,2019-03,15,3,0.26666666666666666,0.26666666666666666,0.2
432,2019-04,16,3,0.25,0.125,0.1875
432,2019-05,14,7,0.21428571428571427,0.14285714285714285,0.5
432,2019-06,25,9,0.04,0.28,0.36
432,2019-07,21,8,0.0,0.09523809523809523,0.38095238095238093
432,2019-08,26,12,0.038461538461538464,0.07692307692307693,0.46153846153846156
432,2019-09,15,4,0.13333333333333333,0.26666666666666666,0.26666666666666666
432,2019-10,25,3,0.36,0.4,0.12
432,2019-11,27,5,0.2962962962962963,0.4444444444444444,0.18518518518518517
432,2019-12,21,5,0.6190476190476191,0.6666666666666666,0.23809523809523808
432,2020-01,15,1,0.4666666666666667,0.6,0.06666666666666667
432,2020-02,15,2,0.4666666666666667,0.4666666666666667,0.13333333333333333
432,2020-03,14,4,0.35714285714285715,0.21428571428571427,0.2857142857142857
432,2020-04,5,1,0.4,0.0,0.2
432,2020-05,8,3,0.125,0.0,0.375
432,2020-06,12,3,0.0,0.0,0.25
432,2020-07,8,3,0.0,0.25,0.375
432,2020-08,14,1,0.2857142857142857,0.42857142857142855,0.07142857142857142
432,2020-09,19,5,0.21052631578947367,0.21052631578947367,0.2631578947368421
432,2020-10,19,2,0.3157894736842105,0.5263157894736842,0.10526315789473684
432,2020-11,12,3,0.3333333333333333,0.5,0.25
432,2020-12,14,6,0.2857142857142857,0.7857142857142857,0.42857142857142855
433,2019-01,16,1,0.5,0.3125,0.0625
433,2019-02,19,2,0.21052631578947367,0.2631578947368421,0.10526315789473684
433,2019-03,17,8,0.35294117647058826,0.35294117647058826,0.47058823529411764
433,2019-04,16,4,0.25,0.0,0.25
433,2019-05,9,0,0.1111111111111111,0.3333333333333333,0.0
433,2019-06,14,2,0.2857142857142857,0.35714285714285715,0.14285714285714285
433,2019-07,19,11,0.05263157894736842,0.21052631578947367,0.5789473684210527
433,2019-08,20,4,0.1,0.15,0.2
433,2019-09,16,3,0.0625,0.0625,0.1875
433,2019-10,15,4,0.26666666666666666,0.4,0.26666666666666666
433,2019-11,16,3,0.625,0.6875,0.1875
433,2019-12,16,1,0.4375,0.5625,0.0625
433,2020-01,11,1,0.36363636363636365,0.2727272727272727,0.09090909090909091
433,2020-02,10,1,0.2,0.8,0.1
433,2020-03,10,5,0.3,0.4,0.5
433,2020-04,4,1,0.0,0.0,0.25
433,2020-05,12,1,0.08333333333333333,0.08333333333333333,0.08333333333333333
433,2020-06,11,2,0.09090909090909091,0.18181818181818182,0.18181818181818182
433,2020-07,11,4,0.09090909090909091,0.0,0.36363636363636365
433,2020-08,17,4,0.23529411764705882,0.29411764705882354,0.23529411764705882
433,2020-09,11,2,0.18181818181818182,0.2727272727272727,0.18181818181818182
433,2020-10,18,6,0.16666666666666666,0.5555555555555556,0.3333333333333333
433,2020-11,18,7,0.3888888888888889,0.5,0.3888888888888889
433,2020-12,11,1,0.36363636363636365,0.45454545454545453,0.09090909090909091
434,2019-01,22,2,0.5909090909090909,0.3181818181818182,0.09090909090909091
434,2019-02,22,3,0.36363636363636365,0.18181818181818182,0.13636363636363635
434,2019-03,25,7,0.48,0.4,0.28
434,2019-04,23,6,0.13043478260869565,0.13043478260869565,0.2608695652173913
434,2019-05,31,11,0.06451612903225806,0.2903225806451613,0.3548387096774194
434,2019-06,22,8,0.13636363636363635,0.13636363636363635,0.36363636363636365
434,2019-07,22,3,0.09090909090909091,0.13636363636363635,0.13636363636363635
434,2019-08,20,5,0.15,0.2,0.25
434,2019-09,22,9,0.045454545454545456,0.13636363636363635,0.4090909090909091
434,2019-10,23,8,0.43478260869565216,0.2608695652173913,0.34782608695652173
434,2019-11,35,5,0.5142857142857142,0.5714285714285714,0.14285714285714285
434,2019-12,27,4,0.5555555555555556,0.4444444444444444,0.14814814814814814
434,2020-01,25,6,0.44,0.52,0.24
434,2020-02,25,14,0.36,0.56,0.56
434,2020-03,15,2,0.06666666666666667,0.2,0.13333333333333333
434,2020-04,9,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
434,2020-05,13,3,0.07692307692307693,0.0,0.23076923076923078
434,2020-06,15,4,0.13333333333333333,0.2,0.26666666666666666
434,2020-07,18,6,0.16666666666666666,0.16666666666666666,0.3333333333333333
434,2020-08,22,4,0.18181818181818182,0.3181818181818182,0.18181818181818182
434,2020-09,21,6,0.047619047619047616,0.14285714285714285,0.2857142857142857
434,2020-10,19,3,0.3684210526315789,0.3157894736842105,0.15789473684210525
434,2020-11,13,5,0.3076923076923077,0.23076923076923078,0.38461538461538464
434,2020-12,22,6,0.6818181818181818,0.6818181818181818,0.2727272727272727
435,2019-01,9,0,0.5555555555555556,0.3333333333333333,0.0
435,2019-02,10,1,0.4,0.1,0.1
435,2019-03,13,3,0.23076923076923078,0.07692307692307693,0.23076923076923078
435,2019-04,9,2,0.1111111111111111,0.1111111111111111,0.2222222222222222
435,2019-05,8,0,0.25,0.0,0.0
435,2019-06,19,5,0.21052631578947367,0.42105263157894735,0.2631578947368421
435,2019-07,6,10,0.16666666666666666,0.16666666666666666,1.6666666666666667
435,2019-08,7,1,0.14285714285714285,0.14285714285714285,0.14285714285714285
435,2019-09,7,0,0.2857142857142857,0.42857142857142855,0.0
435,2019-10,11,3,0.09090909090909091,0.5454545454545454,0.2727272727272727
435,2019-11,19,1,0.631578947368421,0.6842105263157895,0.05263157894736842
435,2019-12,15,2,0.6,0.6666666666666666,0.13333333333333333
435,2020-01,18,3,0.5,0.3333333333333333,0.16666666666666666
435,2020-02,12,2,0.25,0.4166666666666667,0.16666666666666666
435,2020-03,6,4,0.5,0.0,0.6666666666666666
435,2020-04,2,0,0.0,0.0,0.0
435,2020-05,2,0,0.5,0.0,0.0
435,2020-06,9,0,0.1111111111111111,0.1111111111111111,0.0
435,2020-07,6,3,0.16666666666666666,0.3333333333333333,0.5
435,2020-08,7,1,0.14285714285714285,0.14285714285714285,0.14285714285714285
435,2020-09,9,1,0.2222222222222222,0.0,0.1111111111111111
435,2020-10,8,1,0.125,0.375,0.125
435,2020-11,4,2,0.5,0.0,0.5
435,2020-12,4,0,0.5,0.5,0.0
436,2019-01,12,0,0.5,0.16666666666666666,0.0
436,2019-02,13,0,0.23076923076923078,0.3076923076923077,0.0
436,2019-03,18,5,0.16666666666666666,0.3333333333333333,0.2777777777777778
436,2019-04,9,2,0.2222222222222222,0.3333333333333333,0.2222222222222222
436,2019-05,10,4,0.2,0.0,0.4
436,2019-06,6,1,0.0,0.0,0.16666666666666666
436,2019-07,15,4,0.0,0.06666666666666667,0.26666666666666666
436,2019-08,11,2,0.09090909090909091,0.0,0.18181818181818182
436,2019-09,13,4,0.07692307692307693,0.0,0.3076923076923077
436,2019-10,9,1,0.4444444444444444,0.7777777777777778,0.1111111111111111
436,2019-11,10,2,0.4,0.6,0.2
436,2019-12,6,1,0.16666666666666666,0.6666666666666666,0.16666666666666666
436,2020-01,5,1,0.2,0.2,0.2
436,2020-02,7,3,0.5714285714285714,0.42857142857142855,0.42857142857142855
436,2020-03,7,4,0.14285714285714285,0.0,0.5714285714285714
436,2020-04,6,1,0.16666666666666666,0.16666666666666666,0.16666666666666666
436,2020-05,5,1,0.0,0.0,0.2
436,2020-06,6,1,0.3333333333333333,0.16666666666666666,0.16666666666666666
436,2020-07,5,0,0.0,0.4,0.0
436,2020-08,13,2,0.0,0.07692307692307693,0.15384615384615385
436,2020-09,13,2,0.23076923076923078,0.07692307692307693,0.15384615384615385
436,2020-10,14,2,0.2857142857142857,0.6428571428571429,0.14285714285714285
436,2020-11,6,3,0.6666666666666666,0.16666666666666666,0.5
436,2020-12,6,0,0.5,0.5,0.0
437,2019-01,12,3,0.4166666666666667,0.4166666666666667,0.25
437,2019-02,15,2,0.4666666666666667,0.3333333333333333,0.13333333333333333
437,2019-03,22,5,0.2727272727272727,0.3181818181818182,0.22727272727272727
437,2019-04,12,1,0.3333333333333333,0.25,0.08333333333333333
437,2019-05,10,1,0.1,0.1,0.1
437,2019-06,12,3,0.0,0.16666666666666666,0.25
437,2019-07,13,0,0.0,0.15384615384615385,0.0
437,2019-08,11,0,0.18181818181818182,0.0,0.0
437,2019-09,17,1,0.29411764705882354,0.17647058823529413,0.058823529411764705
437,2019-10,11,4,0.2727272727272727,0.18181818181818182,0.36363636363636365
437,2019-11,9,5,0.4444444444444444,0.5555555555555556,0.5555555555555556
437,2019-12,15,2,0.3333333333333333,0.4,0.13333333333333333
437,2020-01,10,5,0.3,0.4,0.5
437,2020-02,9,3,0.6666666666666666,0.7777777777777778,0.3333333333333333
437,2020-03,10,2,0.3,0.5,0.2
437,2020-04,8,1,0.125,0.125,0.125
437,2020-05,8,2,0.25,0.0,0.25
437,2020-06,11,3,0.09090909090909091,0.18181818181818182,0.2727272727272727
437,2020-07,7,2,0.2857142857142857,0.0,0.2857142857142857
437,2020-08,13,2,0.15384615384615385,0.23076923076923078,0.15384615384615385
437,2020-09,9,2,0.1111111111111111,0.0,0.2222222222222222
437,2020-10,12,4,0.25,0.5,0.3333333333333333
437,2020-11,8,3,0.375,0.25,0.375
437,2020-12,13,2,0.5384615384615384,0.5384615384615384,0.15384615384615385
438,2019-01,18,2,0.3333333333333333,0.5,0.1111111111111111
438,2019-02,27,5,0.2222222222222222,0.14814814814814814,0.18518518518518517
438,2019-03,13,2,0.38461538461538464,0.23076923076923078,0.15384615384615385
438,2019-04,16,4,0.25,0.0625,0.25
438,2019-05,18,4,0.2777777777777778,0.2777777777777778,0.2222222222222222
438,2019-06,18,3,0.1111111111111111,0.16666666666666666,0.16666666666666666
438,2019-07,14,3,0.14285714285714285,0.07142857142857142,0.21428571428571427
438,2019-08,14,2,0.2857142857142857,0.21428571428571427,0.14285714285714285
438,2019-09,21,4,0.047619047619047616,0.23809523809523808,0.19047619047619047
438,2019-10,23,2,0.21739130434782608,0.30434782608695654,0.08695652173913043
438,2019-11,23,2,0.34782608695652173,0.5652173913043478,0.08695652173913043
438,2019-12,28,11,0.7142857142857143,0.6428571428571429,0.39285714285714285
438,2020-01,22,6,0.45454545454545453,0.36363636363636365,0.2727272727272727
438,2020-02,9,1,0.2222222222222222,0.4444444444444444,0.1111111111111111
438,2020-03,6,2,0.0,0.5,0.3333333333333333
438,2020-04,6,2,0.0,0.16666666666666666,0.3333333333333333
438,2020-05,8,1,0.0,0.0,0.125
438,2020-06,15,2,0.13333333333333333,0.26666666666666666,0.13333333333333333
438,2020-07,11,7,0.18181818181818182,0.2727272727272727,0.6363636363636364
438,2020-08,4,0,0.25,0.0,0.0
438,2020-09,14,7,0.21428571428571427,0.14285714285714285,0.5
438,2020-10,10,2,0.4,0.6,0.2
438,2020-11,12,2,0.5,0.3333333333333333,0.16666666666666666
438,2020-12,17,5,0.35294117647058826,0.5294117647058824,0.29411764705882354
450,2019-01,26,9,0.46153846153846156,0.34615384615384615,0.34615384615384615
450,2019-02,17,1,0.4117647058823529,0.29411764705882354,0.058823529411764705
450,2019-03,13,0,0.38461538461538464,0.46153846153846156,0.0
450,2019-04,13,2,0.07692307692307693,0.15384615384615385,0.15384615384615385
450,2019-05,18,7,0.05555555555555555,0.05555555555555555,0.3888888888888889
450,2019-06,10,1,0.1,0.2,0.1
450,2019-07,23,12,0.21739130434782608,0.08695652173913043,0.5217391304347826
450,2019-08,19,5,0.05263157894736842,0.05263157894736842,0.2631578947368421
450,2019-09,22,4,0.13636363636363635,0.3181818181818182,0.18181818181818182
450,2019-10,16,6,0.375,0.25,0.375
450,2019-11,31,10,0.41935483870967744,0.5483870967741935,0.3225806451612903
450,2019-12,32,9,0.71875,0.65625,0.28125
450,2020-01,19,3,0.6842105263157895,0.5789473684210527,0.15789473684210525
450,2020-02,13,6,0.6923076923076923,0.3076923076923077,0.46153846153846156
450,2020-03,16,4,0.25,0.3125,0.25
450,2020-04,5,1,0.2,0.0,0.2
450,2020-05,16,3,0.0625,0.0,0.1875
450,2020-06,17,3,0.0,0.058823529411764705,0.17647058823529413
450,2020-07,19,8,0.2631578947368421,0.21052631578947367,0.42105263157894735
450,2020-08,15,7,0.2,0.2,0.4666666666666667
450,2020-09,18,4,0.2777777777777778,0.3333333333333333,0.2222222222222222
450,2020-10,16,5,0.3125,0.3125,0.3125
450,2020-11,18,5,0.5555555555555556,0.5,0.2777777777777778
450,2020-12,14,4,0.6428571428571429,0.42857142857142855,0.2857142857142857
451,2019-01,23,7,0.43478260869565216,0.30434782608695654,0.30434782608695654
451,2019-02,12,1,0.25,0.16666666666666666,0.08333333333333333
451,2019-03,21,6,0.23809523809523808,0.23809523809523808,0.2857142857142857
451,2019-04,17,4,0.17647058823529413,0.11764705882352941,0.23529411764705882
451,2019-05,22,6,0.045454545454545456,0.22727272727272727,0.2727272727272727
451,2019-06,21,6,0.14285714285714285,0.19047619047619047,0.2857142857142857
451,2019-07,21,7,0.14285714285714285,0.09523809523809523,0.3333333333333333
451,2019-08,18,5,0.2777777777777778,0.1111111111111111,0.2777777777777778
451,2019-09,26,6,0.2692307692307692,0.34615384615384615,0.23076923076923078
451,2019-10,28,9,0.35714285714285715,0.39285714285714285,0.32142857142857145
451,2019-11,27,7,0.48148148148148145,0.6296296296296297,0.25925925925925924
451,2019-12,21,6,0.6190476190476191,0.8571428571428571,0.2857142857142857
451,2020-01,15,8,0.4,0.5333333333333333,0.5333333333333333
451,2020-02,20,3,0.3,0.3,0.15
451,2020-03,17,7,0.11764705882352941,0.17647058823529413,0.4117647058823529
451,2020-04,5,0,0.0,0.0,0.0
451,2020-05,12,4,0.16666666666666666,0.0,0.3333333333333333
451,2020-06,16,6,0.0,0.0625,0.375
451,2020-07,23,5,0.08695652173913043,0.17391304347826086,0.21739130434782608
451,2020-08,19,8,0.21052631578947367,0.21052631578947367,0.42105263157894735
451,2020-09,24,8,0.20833333333333334,0.16666666666666666,0.3333333333333333
451,2020-10,18,2,0.2777777777777778,0.7222222222222222,0.1111111111111111
451,2020-11,14,5,0.35714285714285715,0.21428571428571427,0.35714285714285715
451,2020-12,19,4,0.42105263157894735,0.8421052631578947,0.21052631578947367
452,2019-01,9,2,0.6666666666666666,0.3333333333333333,0.2222222222222222
452,2019-02,9,0,0.3333333333333333,0.6666666666666666,0.0
452,2019-03,17,3,0.23529411764705882,0.4117647058823529,0.17647058823529413
452,2019-04,18,7,0.16666666666666666,0.1111111111111111,0.3888888888888889
452,2019-05,15,6,0.0,0.06666666666666667,0.4
452,2019-06,12,4,0.08333333333333333,0.16666666666666666,0.3333333333333333
452,2019-07,9,1,0.2222222222222222,0.0,0.1111111111111111
452,2019-08,13,3,0.38461538461538464,0.07692307692307693,0.23076923076923078
452,2019-09,16,2,0.1875,0.1875,0.125
452,2019-10,11,0,0.36363636363636365,0.45454545454545453,0.0
452,2019-11,5,1,0.8,0.4,0.2
452,2019-12,15,4,0.8,0.6666666666666666,0.26666666666666666
452,2020-01,14,2,0.35714285714285715,0.6428571428571429,0.14285714285714285
452,2020-02,15,2,0.8,0.13333333333333333,0.13333333333333333
452,2020-03,6,2,0.0,0.16666666666666666,0.3333333333333333
452,2020-04,2,1,0.5,0.0,0.5
452,2020-05,9,4,0.0,0.0,0.4444444444444444
452,2020-06,18,5,0.16666666666666666,0.05555555555555555,0.2777777777777778
452,2020-07,16,1,0.0625,0.125,0.0625
452,2020-08,12,6,0.16666666666666666,0.0,0.5
452,2020-09,16,5,0.0625,0.0625,0.3125
452,2020-10,15,3,0.6,0.6,0.2
452,2020-11,18,5,0.2777777777777778,0.3888888888888889,0.2777777777777778
452,2020-12,14,4,0.7142857142857143,0.7142857142857143,0.2857142857142857
453,2019-01,5,0,0.6,0.6,0.0
453,2019-02,12,8,0.25,0.4166666666666667,0.6666666666666666
453,2019-03,5,4,0.2,0.0,0.8
453,2019-04,6,2,0.16666666666666666,0.16666666666666666,0.3333333333333333
453,2019-05,14,4,0.0,0.14285714285714285,0.2857142857142857
453,2019-06,4,2,0.0,0.5,0.5
453,2019-07,4,0,0.25,0.25,0.0
453,2019-08,9,1,0.1111111111111111,0.0,0.1111111111111111
453,2019-09,9,3,0.1111111111111111,0.3333333333333333,0.3333333333333333
453,2019-10,8,2,0.75,0.5,0.25
453,2019-11,9,3,0.5555555555555556,0.5555555555555556,0.3333333333333333
453,2019-12,4,0,0.5,0.0,0.0
453,2020-01,7,2,0.42857142857142855,0.5714285714285714,0.2857142857142857
453,2020-02,12,3,0.25,0.16666666666666666,0.25
453,2020-03,6,3,0.3333333333333333,0.16666666666666666,0.5
453,2020-04,3,2,0.0,0.0,0.6666666666666666
453,2020-05,4,1,0.0,0.0,0.25
453,2020-06,5,0,0.2,0.0,0.0
453,2020-07,9,1,0.0,0.0,0.1111111111111111
453,2020-08,8,1,0.125,0.0,0.125
453,2020-09,8,2,0.25,0.125,0.25
453,2020-10,10,4,0.3,0.5,0.4
453,2020-11,7,2,0.2857142857142857,0.2857142857142857,0.2857142857142857
453,2020-12,7,4,0.7142857142857143,0.42857142857142855,0.5714285714285714
454,2019-01,25,7,0.52,0.36,0.28
454,2019-02,22,7,0.36363636363636365,0.3181818181818182,0.3181818181818182
454,2019-03,22,6,0.2727272727272727,0.36363636363636365,0.2727272727272727
454,2019-04,19,6,0.21052631578947367,0.10526315789473684,0.3157894736842105
454,2019-05,20,10,0.15,0.2,0.5
454,2019-06,20,6,0.1,0.2,0.3
454,2019-07,27,7,0.14814814814814814,0.07407407407407407,0.25925925925925924
454,2019-08,25,8,0.16,0.08,0.32
454,2019-09,25,7,0.16,0.2,0.28
454,2019-10,30,3,0.26666666666666666,0.43333333333333335,0.1
454,2019-11,23,3,0.4782608695652174,0.6956521739130435,0.13043478260869565
454,2019-12,31,8,0.5483870967741935,0.6451612903225806,0.25806451612903225
454,2020-01,23,10,0.4782608695652174,0.5652173913043478,0.43478260869565216
454,2020-02,23,8,0.4782608695652174,0.4782608695652174,0.34782608695652173
454,2020-03,20,3,0.35,0.25,0.15
454,2020-04,8,1,0.125,0.125,0.125
454,2020-05,19,6,0.05263157894736842,0.0,0.3157894736842105
454,2020-06,24,8,0.041666666666666664,0.08333333333333333,0.3333333333333333
454,2020-07,24,8,0.16666666666666666,0.3333333333333333,0.3333333333333333
454,2020-08,24,6,0.20833333333333334,0.125,0.25
454,2020-09,21,6,0.14285714285714285,0.14285714285714285,0.2857142857142857
454,2020-10,27,7,0.18518518518518517,0.2962962962962963,0.25925925925925924
454,2020-11,19,9,0.47368421052631576,0.15789473684210525,0.47368421052631576
454,2020-12,20,8,0.45,0.65,0.4
455,2019-01,32,10,0.625,0.46875,0.3125
455,2019-02,28,8,0.21428571428571427,0.35714285714285715,0.2857142857142857
455,2019-03,25,9,0.32,0.2,0.36
455,2019-04,26,4,0.038461538461538464,0.15384615384615385,0.15384615384615385
455,2019-05,33,9,0.06060606060606061,0.09090909090909091,0.2727272727272727
455,2019-06,22,8,0.13636363636363635,0.045454545454545456,0.36363636363636365
455,2019-07,27,5,0.037037037037037035,0.2222222222222222,0.18518518518518517
455,2019-08,27,6,0.18518518518518517,0.1111111111111111,0.2222222222222222
455,2019-09,27,7,0.14814814814814814,0.2222222222222222,0.25925925925925924
455,2019-10,33,5,0.24242424242424243,0.6060606060606061,0.15151515151515152
455,2019-11,32,14,0.5,0.53125,0.4375
455,2019-12,34,7,0.47058823529411764,0.6176470588235294,0.20588235294117646
455,2020-01,46,14,0.4782608695652174,0.5652173913043478,0.30434782608695654
455,2020-02,24,7,0.4166666666666667,0.3333333333333333,0.2916666666666667
455,2020-03,21,1,0.23809523809523808,0.2857142857142857,0.047619047619047616
455,2020-04,10,1,0.1,0.0,0.1
455,2020-05,19,2,0.21052631578947367,0.05263157894736842,0.10526315789473684
455,2020-06,18,2,0.0,0.16666666666666666,0.1111111111111111
455,2020-07,25,3,0.12,0.16,0.12
455,2020-08,33,11,0.09090909090909091,0.24242424242424243,0.3333333333333333
455,2020-09,25,1,0.16,0.12,0.04
455,2020-10,23,5,0.30434782608695654,0.6521739130434783,0.21739130434782608
